"UrbanRural","Income","Race","Expenditure","KidsCount"
1,17413,2,9336.0499,2
1,32052,1,5801,0
1,107000,1,19619.0002,0
1,54360,1,16815.5999,0
1,47052,1,21277.0999,0
2,58400,1,26766.25,0
1,143600,1,51331.0332,0
1,107000,1,18447.7502,0
1,52061,1,22452.9499,0
1,121431,1,21370.5001,0
1,343084,1,19060.75,0
1,145826,1,32799.75,0
1,94000,1,13909.4,0
1,65000,2,30029.2501,0
1,34000,2,7209.5499,0
2,11934,1,4748,0
1,75000,1,22413.4001,2
2,37908,1,8168,0
1,57000,1,11663.2502,0
1,69252,1,7538,0
1,74000,2,10684.5501,3
1,15600,2,4616.2501,0
1,196000,1,27298.6832,4
1,73600,2,21157.5001,0
1,48000,6,5739,0
1,170072,1,32520.9999,0
1,17018,1,7404,0
1,67000,1,7301.5001,0
1,15918,4,7294,0
1,31507,1,18667,0
1,344084,1,22747.5,0
1,48066,1,18311,0
1,134000,4,14599.7499,2
1,36900,1,39290,0
1,52000,4,10791.5,0
1,120586,4,18505.9999,0
1,18023,1,57707.033,0
1,1626,1,4639,0
1,40000,1,18340.8501,0
1,34306,1,5908.5,0
1,76005,1,23561.2832,2
1,49000,1,10505.25,2
1,2390,1,6408,0
1,40320,1,9099.2499,0
1,90000,1,16912.4999,0
1,45017,1,7011.7501,0
2,54128,1,13822.1499,0
1,6072,1,3884,0
1,55030,1,15614,0
1,18200,1,13132.7501,0
1,37000,1,6166.5,0
1,123421,2,17813.2501,0
1,3252,1,12855,0
1,3252,1,4172,0
1,99000,1,15470.7999,0
1,49400,1,12433.4999,0
1,39606,1,5630.95,0
1,25000,1,3436.5001,0
1,162800,1,17074.5002,1
1,71000,1,16524.0001,0
1,141000,1,15136.7501,1
1,116779,1,22710.7501,0
2,12450,1,2912.5,0
1,16286,1,6287.5,0
1,42426,6,8398,0
1,11000,2,6519.5001,1
1,864162,1,28880.7832,4
1,28000,2,15437.5,0
1,54720,1,19898.25,0
1,36000,2,5746.7499,0
1,36250,6,8162.0999,0
1,138285,1,22787,0
1,11286,1,6424.2,0
1,106701,1,22890.7499,0
1,106000,1,24523.75,1
1,107000,1,17013.5001,0
1,37000,1,11456.75,0
1,29850,2,7328.75,0
1,24202,1,5159,0
2,33100,2,7040,0
1,12000,4,8170.4001,2
1,43896,1,8776.25,0
1,34000,1,5445.6001,1
1,142492,4,19812.5,1
1,113000,1,19356.2501,0
1,27972,1,6178,0
1,1006,1,3041.4999,0
1,171200,1,20278.083,3
1,42106,1,14072.5,1
1,115421,2,12135.6999,2
1,80200,1,11436.9999,0
1,22000,3,10618,0
1,2000,1,1923.8999,0
1,29786,6,7836.2001,0
1,61000,1,17013,0
1,41226,2,4395,0
1,74026,1,10204.5999,2
1,73000,1,16740.2501,0
2,673,1,8716.85,1
2,13968,1,15367,1
1,16746,1,4783,0
1,15126,1,5430,0
1,30100,2,33537.9499,3
2,771,1,2496,0
1,11200,1,7177.25,0
1,60000,2,15197.7501,0
1,36000,1,14920.5,1
1,38066,1,8037.7499,0
1,100000,1,19251.5,0
1,40000,1,7441,0
1,10073,1,8894,0
1,87400,1,21009.5001,2
1,60456,1,12477,0
1,48252,1,8569,0
1,100000,1,24443.5501,2
1,1640,1,2284,0
1,84226,1,13034.4999,0
1,428084,1,109847.2833,2
1,220200,1,37890.6001,2
1,67026,1,12388,0
1,9804,1,10318,0
1,20000,1,8215.9,1
1,41600,1,11865.4999,1
2,93000,1,12662.7501,0
1,118630,1,34501.25,1
1,112000,2,21823.0001,0
1,111556,1,48754.45,0
1,33040,1,36285.2832,3
1,19626,4,4052,0
1,6504,1,29943.3001,0
1,41000,1,20873.7999,0
1,130000,1,20302.2499,2
1,1000,1,5336,0
1,90000,1,20331.25,1
1,23500,1,11166.45,0
1,7615,1,2224,0
1,100000,4,13340.5,0
1,82960,1,9420.25,2
1,100000,1,13978.5,0
1,24000,1,7706.4499,3
1,1339,1,7358,0
1,46000,1,8409.5,0
1,1920,1,3975,0
1,173201,1,32469.7501,1
2,126958,1,23394.2498,1
1,426384,1,35505.7501,0
1,27984,2,13169.2501,1
1,12918,1,9992,0
1,435084,1,28668.0332,3
1,55420,4,11821.25,0
1,80000,1,16895.2832,0
1,21144,6,5257.85,0
1,67612,1,14930.5001,0
1,70826,1,8470.25,0
1,139000,1,23482.5001,1
1,1626,1,4312,0
1,8255,1,5185.6001,0
1,12600,6,10033.9999,0
1,37292,1,6234,0
1,16200,5,3903.5,0
1,105000,1,17894.2501,2
1,120426,2,19993.6,0
1,1626,1,3127,0
1,22800,1,3801,0
1,75000,1,24288.1999,0
1,14000,1,12872.75,2
1,37000,1,8572,0
1,32000,1,6825,0
1,65700,1,5914,0
1,33026,1,6943.7501,0
1,51342,1,8974,0
1,79000,1,14173.0001,1
1,94000,1,15667.75,0
1,35250,1,15170.75,0
1,55000,1,49090.0001,0
1,133710,1,32281.7501,0
1,38000,1,12213.75,0
2,12000,1,2656,0
1,35200,2,4395.5001,0
1,32968,1,15005.2501,0
2,1626,1,3980,0
1,20826,1,6653.8499,0
1,61317,1,14478.7502,1
1,49558,1,16072,0
1,11000,1,5474.7501,0
1,10800,1,2163,0
1,65000,1,24399.1999,0
1,55135,1,6786.1001,0
1,524384,1,57278.9338,3
1,94000,1,19427.9999,1
1,7652,1,7810.9999,0
1,66401,1,19804.5,0
1,80879,1,11112.5999,0
1,38586,1,6997,0
1,127000,1,33013.0001,0
1,60000,1,13837.5,2
1,85030,1,12217.7501,0
2,82152,1,425139,0
1,53588,1,6769.2501,0
1,2000,2,14686.2,1
1,131000,1,23422.0001,1
1,123000,1,7640.5001,0
1,5000,6,10154,3
1,30000,2,3875.75,0
1,75000,1,13720.1,0
1,70072,1,12944.85,1
1,48000,1,11090.2,3
2,40000,1,11331,0
1,34176,1,9866,1
1,55000,1,11144.3499,0
1,48210,1,10161,0
1,65700,1,8443,0
1,223200,4,18504.0001,2
1,68000,2,12071.5,0
1,127326,1,21041.3997,0
1,44002,1,14651.5,1
1,87348,4,13324,0
1,89196,4,15520.7499,0
1,11823,2,2347,0
1,74000,1,20640.4999,1
2,3391,1,5262.5,0
1,135000,1,15771.3215,1
1,25000,4,4740.2501,0
1,166000,2,15751.2832,0
1,30026,1,13089,0
1,10189,1,3678,0
1,14580,6,3324.7499,0
1,67300,1,9674.5,0
1,29000,1,60948.7501,1
1,35000,2,9665.5001,0
1,112000,1,16792,1
1,19000,2,15949.5001,1
1,227700,1,24784.05,0
1,30000,1,9363.25,3
1,267000,4,27835.7499,2
1,54682,1,10806.25,0
1,25410,1,4935,0
1,20814,1,3482.3499,0
1,54000,1,11299.7498,0
1,465112,1,68436.5332,0
1,351384,1,44198.5332,3
1,33447,1,5617,0
2,31926,1,13468,0
1,26988,1,7824,0
1,43400,1,12310.7501,0
1,46186,1,7206.2501,0
1,3252,2,6644,0
1,12623,2,8792.7501,0
1,41000,1,15733.45,1
1,82026,1,17715.5831,0
1,52330,1,6659.4998,0
1,7657,1,5132,0
1,3648,1,8736.75,0
1,43980,1,14654.2499,3
1,197000,4,20834.7501,1
1,15456,1,4241,0
1,28434,1,4449,0
1,55200,2,25606.5832,0
1,6003,1,2670.75,0
1,30889,1,5734,0
1,85000,1,15307.7501,0
1,61792,2,12250.6499,0
1,967,1,26138.7501,0
1,39312,6,16197.7999,0
1,130413,1,23778.2501,1
1,8406,2,3335,0
2,58800,1,31560.25,0
1,165796,1,29296.7501,1
1,4800,1,6645.7999,1
1,35078,1,8582.25,0
1,15828,1,4633,0
1,23226,1,4662.5,0
1,114120,1,14782.9999,1
1,17150,1,6406.0501,0
1,22480,1,8113.7499,2
1,142000,1,9910.7501,0
1,120180,4,15889.4998,2
2,65000,1,54664.4501,3
1,76000,1,10497.5001,0
1,60000,1,8157.5,0
1,11402,1,11286,0
1,41801,1,9609,0
1,141600,1,31995.2832,0
1,129001,1,19906.2501,2
1,85300,1,20930.0333,0
1,5024,1,3904.5,0
1,30000,2,6379.75,0
1,343104,1,16923.2502,1
1,24720,1,9402,0
1,51500,1,10492.7499,2
1,92000,1,15243.4999,0
1,21487,1,17229,0
1,17862,1,8345,0
1,53000,2,10138.7501,0
1,13290,2,4245,0
1,95303,1,24723,0
1,16938,1,4140,0
1,130000,1,24691.2502,0
1,69742,1,21208.4998,0
1,75106,1,9422.2501,0
2,37318,1,3217.6667,0
1,34074,1,28849.3333,0
1,16026,1,1981.6667,0
1,40826,1,5229.3333,0
1,22822,1,5131,0
1,92000,1,10176.4999,1
1,24061,1,5411.6667,0
1,115000,1,9863.5,2
1,140145,1,13038.0001,0
1,61652,1,8928.8333,1
1,34350,1,9237.6667,2
1,17226,1,3749,0
1,34000,2,6042.1666,3
1,130500,1,19455.1667,1
1,23661,1,3819,0
1,100708,1,4051.3333,0
1,171034,1,14535.1889,2
2,55000,2,3138.4333,0
1,123104,1,13637.1666,4
1,37780,1,5340.3001,2
2,55001,4,7263.8667,2
1,71800,2,11065.1667,2
2,46370,1,4918.6667,0
1,30000,2,4215.6667,1
1,45400,1,5099.4333,0
1,3468,2,5290.2334,0
1,18000,2,4264.1667,0
1,70500,1,9666.1667,0
1,140144,1,34482.1667,0
1,49026,2,9192.6667,0
2,96000,1,12032,1
1,7000,1,2564.1001,0
1,139000,1,12432.4999,3
1,90000,1,7784.5,0
1,14064,1,3612,0
2,1,1,2028,0
1,1000,1,6233.7001,0
1,28240,1,4291.1666,1
1,267945,1,20392.9999,1
1,28698,1,5519.8333,0
1,45322,1,4557.1667,3
1,19000,1,1225.0001,0
1,26448,1,3061.9667,0
1,7071,1,9445.6667,0
1,79000,1,7902.5334,0
1,58212,1,4316.3333,0
1,98000,1,7875.6666,0
1,74542,1,11164.1666,0
1,540,1,2149,0
1,14400,2,3204,1
1,39426,1,4782.3333,0
1,100000,1,7059.6667,0
1,101000,1,7308.5666,0
1,136300,1,13867.1666,0
1,166000,1,9393.5,2
1,130429,1,4269.6667,0
2,58000,1,13532.3,0
1,45000,1,3865.8334,0
1,85030,1,18793.9999,1
1,53200,1,12598.8333,0
1,1220,2,5785.4333,0
1,20800,1,4596.7333,3
1,283000,1,18991.4999,0
1,154000,2,38979,0
1,80800,1,7350.1667,1
1,407884,4,15002.6666,2
1,169000,1,24108.8334,1
1,50000,1,16780.1888,0
1,32308,1,5240.6667,0
1,11394,2,3353.6667,0
1,38123,1,10705.1334,0
2,28903,1,4874.6667,0
1,89226,1,10854.6667,0
1,59626,4,14036.6334,0
1,120000,4,6656.3333,0
1,122100,2,7800.9333,0
1,51800,1,9179.5,4
1,84000,1,6750,0
1,48000,1,6061.3333,0
1,219600,1,19908.5222,0
1,5142,1,3698.3333,0
1,89100,1,7750.1665,0
1,34032,1,6033,0
1,42001,1,7299.8333,1
1,29000,1,10893.5001,0
1,110000,1,31478.0221,0
1,18426,1,9663.8333,0
1,436384,1,17473.4999,0
1,120826,2,12294.6333,1
1,60000,1,6844.6667,0
1,98000,1,14131.3333,1
1,120003,6,13073.8333,2
1,269000,1,28780.5449,0
1,135030,1,19967.0002,2
1,119000,1,8939.0001,2
1,37226,1,5661,0
1,100821,1,31399.0001,0
1,42426,1,2412.6667,0
1,155000,1,12023.0001,2
1,55900,2,7551.5,0
1,29626,1,3582,0
1,203907,1,24015.6221,0
1,1650,1,2545,0
2,3303,1,1706,0
2,25000,1,4347.1667,0
1,70000,1,17237.6888,1
1,103626,4,10132.5,2
1,60000,1,7196.3333,0
1,58000,2,15122.5,1
1,154000,4,10868.8333,1
1,98000,2,11516.6666,0
1,66000,1,8814.8334,0
1,100000,1,14829,2
1,87002,1,6835.8333,0
1,30046,1,9210,0
1,51629,1,13460.6667,0
1,95300,1,12188.6666,0
1,77546,1,12179.3333,0
1,190441,1,31838.3333,0
1,72500,1,12590.6333,7
1,19241,1,2122,0
1,3911,4,2438.0001,2
1,47918,1,6833.8333,0
2,17726,1,4200,0
1,16000,1,2900.6999,0
1,53900,1,9530.6667,0
1,23000,1,2265.6667,0
1,165000,1,20360.6667,0
1,32736,1,5057.6667,0
1,130000,1,12184.5221,2
1,28000,3,5927,1
1,94000,4,14216.5,2
1,200,1,9855.2999,0
1,37074,1,3918.6667,0
1,24640,4,4935.6667,0
1,271,1,9394,0
1,44000,1,7313.1667,0
2,1286,1,3065.6667,0
1,160040,1,31131.3333,0
1,105010,1,6409.9668,0
1,90144,1,9641.3334,0
1,24000,1,3342,0
1,58000,1,6985.0333,0
1,60200,1,13348.3333,0
1,370,1,4168,0
2,53000,1,8154.4999,2
1,80000,1,13161.6667,2
1,80000,4,7261.4999,1
1,80000,4,5791.6667,0
1,115000,1,9007.6667,0
1,124000,1,23486.8555,1
1,164000,1,14782.3334,1
1,21000,1,5293.5001,1
1,33040,1,2915.6667,0
1,10776,3,2836.6667,0
1,20922,1,2027,0
1,42100,1,4872.5001,0
1,71500,2,5396.9999,0
1,32826,1,19987,0
1,34000,1,4130.8666,0
2,15612,1,3371,0
1,7931,2,4914.6666,0
1,90200,1,7644.8333,2
1,343084,1,12619.5221,0
1,120000,1,11094.3333,0
1,85800,1,11537.0001,0
1,70000,1,8265.0001,0
1,133000,1,12809.8334,0
1,51000,1,6478.6667,0
1,129000,1,10030.5,0
1,115000,1,15870.3334,0
1,41600,1,9381.6667,0
1,3134,1,3042.3333,0
1,104000,1,15383.1554,0
1,33552,1,4784.6667,0
2,91000,3,10904.6668,1
1,76600,1,6339.9999,0
1,155000,2,14075.3334,1
1,33750,1,6335.1334,3
1,48000,2,6970,1
1,151718,1,5265.3333,0
1,35652,1,6812.3333,0
1,43772,1,7137.6999,0
1,83000,4,8148.0001,1
1,59176,1,7995.9999,0
1,45600,1,9834.3333,0
1,92400,1,12599.6,0
1,15000,1,5749.9667,0
1,2391,1,2026.1667,0
1,32000,1,6105.0999,0
1,150128,6,10861.8334,0
1,81232,1,9618.9999,1
1,88200,1,10084.8333,1
1,56002,1,14699.4667,0
1,49626,1,6426.6667,0
1,676167,1,25983.5001,0
1,3200,1,6946.9999,0
1,90000,2,7983.1667,3
1,61000,1,5280.5001,0
1,27684,1,5495.3333,0
1,30000,1,4576.1667,0
1,69000,1,6120.3999,0
1,53300,1,4571.5,0
1,20316,1,2588.6667,0
1,190002,1,18634.3334,2
1,101000,1,11477.6667,2
1,2400,2,723.3333,0
1,55033,1,3608.6999,0
2,99000,1,6829.7667,0
1,113826,1,23204.8318,0
1,33000,1,5373.8667,0
1,37626,1,1691.6667,0
1,40800,1,7348.7667,0
1,42000,1,3085.1667,0
1,22200,1,2748.6667,0
1,107000,1,8584.3334,0
1,1337,1,930.3333,0
1,980,2,3283,0
1,145000,1,12164.6667,0
1,40000,1,8554.8333,1
1,66000,1,4910.1667,0
1,92000,1,9345.1001,0
1,80000,2,6747.3333,0
2,43646,1,5710.8332,1
1,227488,1,18849.8333,0
1,5300,1,747.5,0
1,15026,1,5999.3333,0
1,142000,2,27733.1667,0
1,58564,1,9464.9999,0
1,75000,1,16690.8667,2
1,7000,1,4833.9,0
1,69702,1,8566.6667,0
1,48000,1,5928.8333,4
1,50000,1,7100.8333,0
1,75000,1,6156.3334,2
1,138200,6,15904.8333,0
2,67000,1,5809.9667,2
1,40000,1,8662.3333,0
1,69504,1,8721.6667,0
1,30000,1,15874.5999,0
1,52000,1,16573.6667,0
1,28914,1,5068,0
1,122728,1,14297.3,0
1,3252,1,7675.6667,0
1,136,2,3781.6667,0
1,70000,1,7774,1
1,161733,1,4814.3333,0
1,165752,1,37185.5221,0
1,190010,1,19902.7332,0
1,237400,4,11948.8333,0
1,117200,1,20919.4001,2
1,135000,1,12835.3334,0
1,220600,1,13813.3334,1
1,27222,1,3804.3333,1
1,25626,1,17820,0
1,105500,1,7058.5999,1
1,3200,4,11906.8001,0
1,18000,1,3411.1667,0
1,48000,1,7136.3333,0
1,14286,2,2537.6667,0
1,106102,1,9402.1666,0
1,35154,2,4260.9999,0
1,29760,1,5058.0001,1
1,18027,1,8536.8333,2
1,20000,4,2535,0
1,25000,1,3164.1667,0
1,19350,1,2489,0
1,200000,1,10755.8333,0
1,61626,1,13185.3333,0
1,41639,1,23546.1635,0
1,5000,4,3581.5001,0
2,100100,1,8145.6667,0
1,205000,1,19289.5668,2
1,45240,1,11522.5001,1
1,3252,1,7984.6667,0
1,106000,1,12056.9334,1
1,65000,1,8691.8334,0
1,44052,2,3931.6667,0
1,1500,1,10186.4999,0
2,31000,1,3580.0001,0
1,168100,4,16804.6667,1
1,6210,1,1256.6667,2
1,14600,1,4145.5,0
1,40786,2,6976.7333,0
1,86000,1,11128.1666,1
1,35315,1,13123.9334,0
1,1500,1,7856.4667,2
1,159020,1,14042.3334,0
1,54600,1,5373.6668,0
1,32001,1,5330,0
1,32426,1,5289.3333,0
1,2400,1,2494.5999,3
2,1626,1,7529,0
2,6482,1,385.9999,0
1,114580,1,9548.6667,0
1,39249,2,10959,0
1,14000,1,4318.8333,0
1,52128,1,4160.3333,0
1,45552,1,7190.1999,0
1,11057,4,2236.6667,0
1,150000,1,9656.6667,1
1,33846,1,7641.3333,0
1,43500,1,14542.3333,2
1,119348,2,9069.6666,1
1,215000,6,21445.1667,2
1,600,2,1842.9999,0
1,5235,2,1653.3333,0
1,20500,1,6681.3335,0
1,170250,1,18376.1667,2
1,134050,1,13191.8001,3
1,45000,1,7463.8334,0
1,55000,1,5815.2666,0
1,110610,1,18060.5333,2
1,91444,1,22554.9999,0
1,20346,1,3674.6667,0
1,26868,1,3277.3333,0
1,48000,1,9649.3333,0
1,82800,1,14465.9999,0
1,40331,1,9308.3334,1
1,66000,1,9804.2999,0
1,23274,1,3885.6667,0
1,211600,1,17168.3333,1
1,275262,1,29062.4999,1
2,2098,1,6439,0
1,147000,1,16536.3334,0
1,43000,1,4935.3,0
1,17000,1,4874.7333,0
2,10253,1,4796,0
1,198624,1,19573.6667,1
1,20466,1,9785.6667,0
1,154975,1,10670.1667,0
1,80000,1,4609.3333,0
1,67500,1,4476.4333,0
1,72000,1,5582,0
1,73000,2,6690.5001,0
1,1626,1,9901,0
1,18000,1,3049.1667,0
1,14000,1,4514.4333,1
1,24000,1,4017.3333,3
1,1440,1,2280,3
1,34000,4,5593.6667,2
1,40000,1,7194.6667,2
1,83000,1,10027.6667,0
1,52026,1,2870,0
1,16728,6,2486.3333,0
1,15549,1,3973.6667,2
1,140746,1,15337.1667,2
1,152000,1,13950.8333,3
1,22026,1,2368,0
1,35280,4,7160,2
1,43000,1,4410.5333,2
1,21241,1,7269.6667,0
1,60000,1,17442.3333,0
1,69074,1,5193.2333,0
1,65000,1,13650.8334,0
1,99000,1,11181.0001,0
1,49392,1,6621,0
1,41000,1,5048.8334,1
1,34344,1,4529.3333,0
1,59626,1,5811,0
1,4100,1,316.6667,0
1,3092,6,1189.3333,0
1,43000,1,31772.7334,2
1,30245,1,6663.5001,0
1,49000,1,48167.5667,0
1,208578,1,31016.8333,2
1,41629,1,4335.6667,0
2,38106,1,4094.3333,0
1,272829,4,17661.4999,0
1,15510,1,3469.3333,0
1,16578,1,5965.7334,0
1,21600,2,5913.1667,0
1,12000,1,3487.3333,0
1,33852,1,2532.6667,0
1,16872,1,5776.6667,0
1,52000,1,5959.8333,0
1,9000,2,2280.3333,0
1,124000,1,18206.9667,0
2,29133,1,4002,0
1,24000,2,11037.2334,0
1,379884,1,23189.7999,0
1,2304,2,2170,0
1,23486,1,11525.3333,0
1,78479,1,15080.5,0
1,13926,1,3589.3333,0
1,18426,1,7972.6667,0
1,280000,4,27571.1888,0
1,310025,1,18536.8334,0
1,378805,1,47526.3206,0
2,76600,1,9783.0999,0
2,33177,1,5078,2
1,32052,1,8780,0
1,74000,1,12024,0
1,66000,1,5303.3333,1
1,66000,4,5852.2666,3
1,57860,1,11896.4,0
1,37142,1,4828.1667,1
1,27252,1,7663.6667,0
1,182550,1,19580.8335,0
1,2047,2,1258.6667,0
1,55000,1,6262.6666,0
1,56026,1,6613.3333,0
1,59800,1,18337.2,1
1,7200,5,10155.4555,2
1,84300,1,8865.7001,0
1,58500,1,23035.7,0
1,55786,1,9901.3333,0
1,112400,1,10997.4999,0
1,72746,1,9383.3333,0
1,28026,1,5744.1667,0
1,3252,4,4298.7001,0
1,195000,1,21892.3334,0
1,31200,1,4201.1667,0
1,42852,1,9573,0
1,17898,1,4513.6667,0
1,43000,2,7935.6667,2
1,70000,1,9180.8333,0
1,131435,2,17420.6667,0
1,165000,1,47704.5221,0
1,112000,2,7040,1
1,900,1,2670.5,0
1,149000,1,14209.3334,0
1,12882,1,2125,0
1,100300,1,8381.3333,0
1,165022,1,24997.3319,0
1,24600,1,9667.6667,0
1,336852,1,30580.6667,2
1,41000,6,5942.1667,0
1,2000,2,8553.0667,0
1,118385,1,8869.5334,0
1,74560,1,4941.2334,0
1,41827,1,11224.3333,0
1,64106,1,5673.0666,0
2,80900,1,12385.8332,1
1,41670,1,5369.9666,0
1,1180,1,1261.3334,0
1,18900,1,4118.3333,0
1,27048,1,6497.7667,0
1,150000,1,13453.1889,2
1,22626,2,2614.6667,0
1,150000,1,26265.0443,0
1,60273,6,9765.9667,0
1,74000,1,9134.5,1
1,36000,1,2338.6667,0
1,35652,1,4869,0
1,37000,1,8807.8333,0
1,40764,1,6380.3333,0
1,344084,1,26496.4985,0
1,156000,1,11368.3333,0
1,354522,4,27938.3555,3
1,72000,1,7403.5333,0
1,42426,1,4438,0
1,1626,1,2285.5666,0
1,23474,3,4082,0
1,90013,1,10299.0001,0
1,102626,1,15759.1667,0
1,43000,1,13381.4333,1
1,72000,1,6250.0833,0
1,65700,1,3364.5834,0
1,80800,1,4646.05,0
1,187200,4,31971.8333,0
1,42426,1,1313.6667,0
1,86012,1,5972.4834,0
1,44630,1,5799.8666,4
1,48260,2,3656.1,2
1,700,2,296.0833,0
1,44618,1,2000.8334,0
1,32422,1,3956.5833,0
1,74368,1,5928.9167,0
1,24111,1,7201.6667,0
1,89951,1,4473.9167,0
1,120400,1,5867.8333,0
1,63875,1,3284.4166,0
1,170000,1,5430.1667,1
1,3000,2,305.8334,0
1,9600,2,1300.7833,0
1,38004,1,3114.6667,1
1,79000,2,2575.7667,0
1,42600,6,2378.0833,0
2,28518,1,1219.1667,0
2,97000,1,7724.8166,0
1,36400,6,2656.9167,2
1,19000,1,2072.9333,0
1,420084,1,11530.3444,0
2,91100,1,4351.3834,0
1,150000,1,5214.5111,0
1,81252,1,4452.6667,0
1,27300,1,3341.25,2
1,343084,1,21095.6777,1
1,3252,1,2495.1,0
1,20260,1,2146.1667,0
1,77470,4,4811.1667,0
1,17806,1,1985.7667,0
1,11344,1,1304.3333,0
1,3551,1,4225.6667,0
1,1800,2,416.5,0
1,421750,1,10958.1,0
1,43750,1,4369.8334,0
1,33516,1,4254.9167,0
1,88000,1,2484.4166,3
1,10836,1,1091.3333,0
1,24000,1,1321,0
1,52000,4,2775.1667,1
1,13026,1,3425.3333,0
1,170000,1,16115.1667,1
1,14125,1,5658.75,1
1,66752,1,3564.9166,0
1,112000,1,5943,2
1,11586,1,925,0
1,3252,1,2396.7667,0
1,117655,1,4582.3333,0
1,28404,1,2767.15,1
1,2025,1,3667.2,0
1,303200,1,12355.9167,0
1,31698,1,2394.6667,0
2,94000,1,8101.6666,2
1,49000,1,3993.6167,1
1,64146,1,3450.1667,0
1,17000,1,2392.25,3
2,15700,1,3070.9167,2
1,119000,1,8371.7834,0
1,480,2,1373.6667,0
1,16928,1,2634.6167,2
1,139489,1,2007.6667,0
1,34000,1,4561.2833,0
1,66700,1,4510.0334,2
1,229250,1,7030.1667,1
1,6900,1,3852,4
1,82000,1,5318.4166,0
1,60200,1,3310.1666,0
1,78304,2,5151.7166,2
1,67000,1,4376.5334,2
1,27830,1,1931.9667,2
1,62346,1,7154.3333,0
1,19584,2,1179.3333,0
1,117616,1,5153.8333,0
1,9758,1,1713.1667,0
1,113200,1,4811.75,0
1,840,1,1147.3333,0
1,212421,6,11460.8333,0
1,40000,1,3030.3333,0
1,1626,1,4750.6667,0
1,156000,2,4432.1667,0
1,55000,1,6680.3334,3
1,42426,1,2883.0833,0
1,396084,1,13471.75,0
1,10000,1,6199.2833,0
2,1280,1,1078.6667,0
1,177000,1,9071.3333,1
1,67200,1,2395.8333,0
1,24626,1,2517.5833,0
1,58000,1,3217.4167,0
1,155000,1,8754.3833,0
1,165565,1,7894.75,1
1,22388,1,3545.3333,0
1,58000,3,4402.5833,0
1,30100,2,3649.9167,3
1,24000,1,1296.3333,0
1,83612,1,4464,0
1,62000,1,3505.4167,0
1,9500,4,564.8333,0
1,75000,2,6520.8,1
1,20426,2,1884.3333,0
1,31400,2,3075.9167,0
1,191815,1,15643.6667,0
1,30060,2,1620.35,3
1,64304,1,4913.3333,0
1,16863,1,25587.8333,0
1,59642,1,4647.1667,0
1,17226,1,913.6667,0
1,17226,1,1340.3333,0
1,48000,1,4253.4277,0
1,6713,2,1478.4333,2
1,80000,1,4613.3333,0
1,30476,1,5261.6667,0
1,103000,1,7162.6667,1
1,105000,1,8419.75,0
1,62000,1,7178.5,0
1,93000,1,4966.35,0
2,24176,1,1931.3333,0
1,28400,1,2168.5833,1
1,206626,1,5380.9333,0
1,632,2,1312.6667,2
1,113001,1,5310.5833,0
1,25310,1,2230,0
1,104010,1,6080.6667,0
1,17876,1,2836.1667,2
1,59000,4,13692.5,0
1,55115,2,3383,0
1,43000,1,5728.5167,0
1,20289,1,2536.3333,0
1,250200,1,28715.211,0
1,139950,1,7264.8333,0
1,162000,1,5688.75,0
1,69762,1,3322.9167,0
1,155000,1,5655.8334,0
1,36426,1,1541.3333,0
1,46000,1,2107.25,0
1,6500,1,674.0833,0
2,10026,2,2010.8333,0
1,34000,1,3846.15,0
1,142000,1,5842,0
1,14056,2,1536.4166,0
1,49314,1,4949.8667,0
1,106290,1,4052.6667,0
1,64626,1,3771.95,0
1,437084,1,8293.6666,1
1,250300,1,13623.5613,0
1,33152,1,4115.6667,0
1,79956,1,4431.7166,0
1,56000,1,3332.0833,1
1,120000,2,4550.3333,0
1,155621,2,8155.35,1
1,5706,5,2209.6166,0
1,27407,1,3999,0
1,15000,1,5841.45,2
1,21666,1,1597.9167,0
1,50908,1,7213.6667,0
1,60417,4,8395.5,1
1,74051,1,3320.4167,0
1,56096,1,4584.8333,0
2,25968,1,828.1667,0
1,28076,1,2990.3333,0
1,7350,4,5810.2667,0
1,62555,1,3399.4167,0
1,80148,1,1474,0
1,107000,1,7779.8334,2
1,87000,1,8481.4166,0
1,24000,2,1125.8666,1
1,126000,1,11597.6833,1
1,343384,1,6601.4277,0
1,63000,1,2554.6667,1
1,25626,1,3568.3333,0
1,70000,1,4015.4167,0
1,17826,1,3147,0
1,6700,1,3078.5,1
2,96600,1,6415.0834,2
1,65000,1,3624.1333,0
1,45042,1,3579.6667,0
1,144226,2,7682.4833,0
1,117700,1,6789.0166,0
1,155000,1,4437.5,1
1,17280,1,1799,0
1,153048,1,9399.6667,0
1,101000,1,8049.3333,0
1,3171,1,1793,0
1,46900,1,2286.5,0
1,98500,1,3797.6167,0
1,70961,1,5802.1667,0
1,408084,1,11960.25,1
1,92000,1,2667.65,2
1,35336,1,3272.3333,0
1,109780,1,5999.7,2
1,38886,1,9631.3333,0
1,48908,1,2485.1667,0
1,36252,1,1790.3333,0
1,29535,2,4950.3333,1
1,106210,1,4227.8334,1
1,2000,1,831,0
1,130000,4,12787.9167,1
1,65325,2,2898.75,0
1,38000,1,2749.25,2
1,31318,1,2333.6667,0
1,170327,1,12806.6888,0
1,352084,1,8963.5833,0
1,24000,1,3280.9834,0
1,268020,6,12753.0001,1
1,343884,1,6055.6666,1
1,19500,1,2510.0833,2
1,14160,1,1121.3333,0
1,78136,1,4694.5833,1
1,75000,1,4852.7611,0
